2026-04-11
,,,,,,,,,,,,,,,,,,,,,,,
PoleId,ParkingSpaceId,Region,Region_tc,Region_sc,District,District_tc,District_sc,SubDistrict,SubDistrict_tc,SubDistrict_sc,Street,Street_tc,Street_sc,SectionOfStreet,SectionOfStreet_tc,SectionOfStreet_sc,Latitude,Longitude,VehicleType,LPP,OperatingPeriod,TimeUnit,PaymentUnit
28001,28001B,NEW TERRITORIES,新界,新界,SAI KUNG,西貢,西贡,SAI KUNG CENTRAL,西貢市中心,西贡市中心,YAU MA PO STREET,油麻莆街,油麻莆街,YAU MA PO STREET CAR PARK,油麻莆街停車場,油麻莆街停车场,22.38199589872147,114.2701588893689,A,120,H,15,4.00
28002,28002A,NEW TERRITORIES,新界,新界,SAI KUNG,西貢,西贡,SAI KUNG CENTRAL,西貢市中心,西贡市中心,YAU MA PO STREET,油麻莆街,油麻莆街,YAU MA PO STREET CAR PARK,油麻莆街停車場,油麻莆街停车场,22.38197679125765,114.2701475719,A,120,H,15,4.00
28002,28002B,NEW TERRITORIES,新界,新界,SAI KUNG,西貢,西贡,SAI KUNG CENTRAL,西貢市中心,西贡市中心,YAU MA PO STREET,油麻莆街,油麻莆街,YAU MA PO STREET CAR PARK,油麻莆街停車場,油麻莆街停车场,22.38195816001105,114.2701372830718,A,120,H,15,4.00
28003,28003A,NEW TERRITORIES,新界,新界,SAI KUNG,西貢,西贡,SAI KUNG CENTRAL,西貢市中心,西贡市中心,YAU MA PO STREET,油麻莆街,油麻莆街,YAU MA PO STREET CAR PARK,油麻莆街停車場,油麻莆街停车场,22.38193809532506,114.270127506965,A,120,H,15,4.00
28003,28003B,NEW TERRITORIES,新界,新界,SAI KUNG,西貢,西贡,SAI KUNG CENTRAL,西貢市中心,西贡市中心,YAU MA PO STREET,油麻莆街,油麻莆街,YAU MA PO STREET CAR PARK,油麻莆街停車場,油麻莆街停车场,22.38191707758059,114.2701136188886,A,120,H,15,4.00
28004,28004A,NEW TERRITORIES,新界,新界,SAI KUNG,西貢,西贡,SAI KUNG CENTRAL,西貢市中心,西贡市中心,YAU MA PO STREET,油麻莆街,油麻莆街,YAU MA PO STREET CARPARK,油麻莆街停車場,油麻莆街停车场,22.38189844692392,114.2701023027211,A,120,H,15,4.00
28004,28004B,NEW TERRITORIES,新界,新界,SAI KUNG,西貢,西贡,SAI KUNG CENTRAL,西貢市中心,西贡市中心,YAU MA PO STREET,油麻莆街,油麻莆街,YAU MA PO STREET CARPARK,油麻莆街停車場,油麻莆街停车场,22.3818779057064,114.270090470638,A,120,H,15,4.00
28005,28005A,NEW TERRITORIES,新界,新界,SAI KUNG,西貢,西贡,SAI KUNG CENTRAL,西貢市中心,西贡市中心,YAU MA PO STREET,油麻莆街,油麻莆街,YAU MA PO STREET CARPARK,油麻莆街停車場,油麻莆街停车场,22.38185640846755,114.2700796652697,A,120,H,15,4.00
28006,28006A,NEW TERRITORIES,新界,新界,SAI KUNG,西貢,西贡,SAI KUNG CENTRAL,西貢市中心,西贡市中心,YAU MA PO STREET,油麻莆街,油麻莆街,YAU MA PO STREET CARPARK,油麻莆街停車場,油麻莆街停车场,22.38206358547703,114.2700157551544,G,120,3H,15,2.00
28006,28006B,NEW TERRITORIES,新界,新界,SAI KUNG,西貢,西贡,SAI KUNG CENTRAL,西貢市中心,西贡市中心,YAU MA PO STREET,油麻莆街,油麻莆街,YAU MA PO STREET CARPARK,油麻莆街停車場,油麻莆街停车场,22.38208317127123,114.270027586606,G,120,3H,15,2.00
28007,28007A,NEW TERRITORIES,新界,新界,SAI KUNG,西貢,西贡,SAI KUNG CENTRAL,西貢市中心,西贡市中心,YAU MA PO STREET,油麻莆街,油麻莆街,YAU MA PO STREET CARPARK,油麻莆街停車場,油麻莆街停车场,22.38201772585628,114.26998900576,G,120,3H,15,2.00
28007,28007B,NEW TERRITORIES,新界,新界,SAI KUNG,西貢,西贡,SAI KUNG CENTRAL,西貢市中心,西贡市中心,YAU MA PO STREET,油麻莆街,油麻莆街,YAU MA PO STREET CARPARK,油麻莆街停車場,油麻莆街停车场,22.38203970142274,114.2700003241493,G,120,3H,15,2.00
28008,28008A,NEW TERRITORIES,新界,新界,SAI KUNG,西貢,西贡,SAI KUNG CENTRAL,西貢市中心,西贡市中心,YAU MA PO STREET,油麻莆街,油麻莆街,YAU MA PO STREET CAR PARK,油麻莆街停車場,油麻莆街停车场,22.38197282165966,114.269962256048,G,120,3H,15,2.00
28008,28008B,NEW TERRITORIES,新界,新界,SAI KUNG,西貢,西贡,SAI KUNG CENTRAL,西貢市中心,西贡市中心,YAU MA PO STREET,油麻莆街,油麻莆街,YAU MA PO STREET CAR PARK,油麻莆街停車場,油麻莆街停车场,22.38199336259062,114.2699746017949,G,120,3H,15,2.00
28009,28009B,NEW TERRITORIES,新界,新界,SAI KUNG,西貢,西贡,SAI KUNG CENTRAL,西貢市中心,西贡市中心,YAU MA PO STREET,油麻莆街,油麻莆街,YAU MA PO STREET CARPARK,油麻莆街停車場,油麻莆街停车场,22.38194893700866,114.2699478524107,G,120,3H,15,2.00
2801,2801A,HONG KONG,香港島,香港岛,WAN CHAI,灣仔,湾仔,STUBBS ROAD,司徒拔道,司徒拔道,HAWTHORN ROAD,荷塘道,荷塘道,SING WOO ROAD,成和道,成和道,22.26615218914377,114.1877084163763,A,120,D,15,4.00
2801,2801B,HONG KONG,香港島,香港岛,WAN CHAI,灣仔,湾仔,STUBBS ROAD,司徒拔道,司徒拔道,HAWTHORN ROAD,荷塘道,荷塘道,SING WOO ROAD,成和道,成和道,22.2661125267107,114.1876919844224,A,120,D,15,4.00
28011,28011A,NEW TERRITORIES,新界,新界,SAI KUNG,西貢,西贡,SAI KUNG CENTRAL,西貢市中心,西贡市中心,PO TUNG ROAD,普通道,普通道,PO TUNG ROAD CAR PARK,普通道停車場,普通道停车场,22.3813927,114.2706461,A,120,H,15,4.00
28011,28011B,NEW TERRITORIES,新界,新界,SAI KUNG,西貢,西贡,SAI KUNG CENTRAL,西貢市中心,西贡市中心,PO TUNG ROAD,普通道,普通道,PO TUNG ROAD CAR PARK,普通道停車場,普通道停车场,22.3814119,114.2706287,A,120,H,15,4.00
28012,28012A,NEW TERRITORIES,新界,新界,SAI KUNG,西貢,西贡,SAI KUNG CENTRAL,西貢市中心,西贡市中心,PO TUNG ROAD,普通道,普通道,PO TUNG ROAD CAR PARK,普通道停車場,普通道停车场,22.3813955,114.270602,A,120,H,15,4.00
28012,28012B,NEW TERRITORIES,新界,新界,SAI KUNG,西貢,西贡,SAI KUNG CENTRAL,西貢市中心,西贡市中心,PO TUNG ROAD,普通道,普通道,PO TUNG ROAD CAR PARK,普通道停車場,普通道停车场,22.3813759,114.2706264,A,120,H,15,4.00
28013,28013A,NEW TERRITORIES,新界,新界,SAI KUNG,西貢,西贡,SAI KUNG CENTRAL,西貢市中心,西贡市中心,PO TUNG ROAD,普通道,普通道,PO TUNG ROAD CAR PARK,普通道停車場,普通道停车场,22.381357,114.2706881,A,120,H,15,4.00
28013,28013B,NEW TERRITORIES,新界,新界,SAI KUNG,西貢,西贡,SAI KUNG CENTRAL,西貢市中心,西贡市中心,PO TUNG ROAD,普通道,普通道,PO TUNG ROAD CAR PARK,普通道停車場,普通道停车场,22.3813725,114.2706681,A,120,H,15,4.00
28014,28014A,NEW TERRITORIES,新界,新界,SAI KUNG,西貢,西贡,SAI KUNG CENTRAL,西貢市中心,西贡市中心,PO TUNG ROAD,普通道,普通道,PO TUNG ROAD CAR PARK,普通道停車場,普通道停车场,22.3813591,114.2706474,A,120,H,15,4.00
28014,28014B,NEW TERRITORIES,新界,新界,SAI KUNG,西貢,西贡,SAI KUNG CENTRAL,西貢市中心,西贡市中心,PO TUNG ROAD,普通道,普通道,PO TUNG ROAD CAR PARK,普通道停車場,普通道停车场,22.3813425,114.2706681,A,120,H,15,4.00
28015,28015A,NEW TERRITORIES,新界,新界,SAI KUNG,西貢,西贡,SAI KUNG CENTRAL,西貢市中心,西贡市中心,PO TUNG ROAD,普通道,普通道,PO TUNG ROAD CAR PARK,普通道停車場,普通道停车场,22.3813302,114.2707251,A,120,H,15,4.00
28015,28015B,NEW TERRITORIES,新界,新界,SAI KUNG,西貢,西贡,SAI KUNG CENTRAL,西貢市中心,西贡市中心,PO TUNG ROAD,普通道,普通道,PO TUNG ROAD CAR PARK,普通道停車場,普通道停车场,22.3813437,114.2707078,A,120,H,15,4.00
28016,28016A,NEW TERRITORIES,新界,新界,SAI KUNG,西貢,西贡,SAI KUNG CENTRAL,西貢市中心,西贡市中心,PO TUNG ROAD,普通道,普通道,PO TUNG ROAD CAR PARK,普通道停車場,普通道停车场,22.3813275,114.2706861,A,120,H,15,4.00
28016,28016B,NEW TERRITORIES,新界,新界,SAI KUNG,西貢,西贡,SAI KUNG CENTRAL,西貢市中心,西贡市中心,PO TUNG ROAD,普通道,普通道,PO TUNG ROAD CAR PARK,普通道停車場,普通道停车场,22.3813133,114.270704,A,120,H,15,4.00
28017,28017B,NEW TERRITORIES,新界,新界,SAI KUNG,西貢,西贡,SAI KUNG CENTRAL,西貢市中心,西贡市中心,PO TUNG ROAD,普通道,普通道,PO TUNG ROAD CAR PARK,普通道停車場,普通道停车场,22.3813131,114.2707411,A,120,H,15,4.00
28018,28018A,NEW TERRITORIES,新界,新界,SAI KUNG,西貢,西贡,SAI KUNG CENTRAL,西貢市中心,西贡市中心,PO TUNG ROAD,普通道,普通道,PO TUNG ROAD CAR PARK,普通道停車場,普通道停车场,22.3812966,114.2707204,A,120,H,15,4.00
28020,28020B,NEW TERRITORIES,新界,新界,SAI KUNG,西貢,西贡,SAI KUNG CENTRAL,西貢市中心,西贡市中心,PO TUNG ROAD,普通道,普通道,PO TUNG ROAD CAR PARK,普通道停車場,普通道停车场,22.3815045,114.2706892,A,120,H,15,4.00
28021,28021A,NEW TERRITORIES,新界,新界,SAI KUNG,西貢,西贡,SAI KUNG CENTRAL,西貢市中心,西贡市中心,PO TUNG ROAD,普通道,普通道,PO TUNG ROAD CAR PARK,普通道停車場,普通道停车场,22.3814953,114.2706988,A,120,H,15,4.00
28021,28021B,NEW TERRITORIES,新界,新界,SAI KUNG,西貢,西贡,SAI KUNG CENTRAL,西貢市中心,西贡市中心,PO TUNG ROAD,普通道,普通道,PO TUNG ROAD CAR PARK,普通道停車場,普通道停车场,22.381481,114.2707131,A,120,H,15,4.00
28022,28022A,NEW TERRITORIES,新界,新界,SAI KUNG,西貢,西贡,SAI KUNG CENTRAL,西貢市中心,西贡市中心,PO TUNG ROAD,普通道,普通道,PO TUNG ROAD CAR PARK,普通道停車場,普通道停车场,22.3814665,114.2707321,A,120,H,15,4.00
28022,28022B,NEW TERRITORIES,新界,新界,SAI KUNG,西貢,西贡,SAI KUNG CENTRAL,西貢市中心,西贡市中心,PO TUNG ROAD,普通道,普通道,PO TUNG ROAD CAR PARK,普通道停車場,普通道停车场,22.381451,114.2707451,A,120,H,15,4.00
28023,28023A,NEW TERRITORIES,新界,新界,SAI KUNG,西貢,西贡,SAI KUNG CENTRAL,西貢市中心,西贡市中心,PO TUNG ROAD,普通道,普通道,PO TUNG ROAD CAR PARK,普通道停車場,普通道停车场,22.3814377,114.2707608,A,120,H,15,4.00
28023,28023B,NEW TERRITORIES,新界,新界,SAI KUNG,西貢,西贡,SAI KUNG CENTRAL,西貢市中心,西贡市中心,PO TUNG ROAD,普通道,普通道,PO TUNG ROAD CAR PARK,普通道停車場,普通道停车场,22.3814234,114.2707762,A,120,H,15,4.00
28024,28024A,NEW TERRITORIES,新界,新界,SAI KUNG,西貢,西贡,SAI KUNG CENTRAL,西貢市中心,西贡市中心,PO TUNG ROAD,普通道,普通道,PO TUNG ROAD CAR PARK,普通道停車場,普通道停车场,22.3814117,114.2707894,A,120,H,15,4.00
28024,28024B,NEW TERRITORIES,新界,新界,SAI KUNG,西貢,西贡,SAI KUNG CENTRAL,西貢市中心,西贡市中心,PO TUNG ROAD,普通道,普通道,PO TUNG ROAD CAR PARK,普通道停車場,普通道停车场,22.38140025,114.2708054,A,120,H,15,4.00
28025,28025A,NEW TERRITORIES,新界,新界,SAI KUNG,西貢,西贡,SAI KUNG CENTRAL,西貢市中心,西贡市中心,PO TUNG ROAD,普通道,普通道,PO TUNG ROAD CAR PARK,普通道停車場,普通道停车场,22.381387,114.2708203,G,120,3H,15,2.00
28025,28025B,NEW TERRITORIES,新界,新界,SAI KUNG,西貢,西贡,SAI KUNG CENTRAL,西貢市中心,西贡市中心,PO TUNG ROAD,普通道,普通道,PO TUNG ROAD CAR PARK,普通道停車場,普通道停车场,22.3813735,114.2708357,G,120,3H,15,2.00
28027,28027A,NEW TERRITORIES,新界,新界,SAI KUNG,西貢,西贡,SAI KUNG CENTRAL,西貢市中心,西贡市中心,PO TUNG ROAD,普通道,普通道,PO TUNG ROAD CAR PARK,普通道停車場,普通道停车场,22.381361,114.2708523,G,120,3H,15,2.00
28028,28028A,NEW TERRITORIES,新界,新界,SAI KUNG,西貢,西贡,PAK SHA WAN,白沙灣,白沙湾,HEUNG CHUNG ROAD,響鐘路,响钟路,ROSEVILLE VILLAS,慧苑,慧苑,22.3522254,114.2512524,A,120,H,15,4.00
28028,28028B,NEW TERRITORIES,新界,新界,SAI KUNG,西貢,西贡,PAK SHA WAN,白沙灣,白沙湾,HEUNG CHUNG ROAD,響鐘路,响钟路,ROSEVILLE VILLAS,慧苑,慧苑,22.3522415,114.2512765,A,120,H,15,4.00
28029,28029A,NEW TERRITORIES,新界,新界,SAI KUNG,西貢,西贡,PAK SHA WAN,白沙灣,白沙湾,HEUNG CHUNG ROAD,響鐘路,响钟路,ROSEVILLE VILLAS,慧苑,慧苑,22.3522582,114.251302,A,120,H,15,4.00
28029,28029B,NEW TERRITORIES,新界,新界,SAI KUNG,西貢,西贡,PAK SHA WAN,白沙灣,白沙湾,HEUNG CHUNG ROAD,響鐘路,响钟路,ROSEVILLE VILLAS,慧苑,慧苑,22.3522759,114.2513295,A,120,H,15,4.00
28030,28030A,NEW TERRITORIES,新界,新界,SAI KUNG,西貢,西贡,PAK SHA WAN,白沙灣,白沙湾,HEUNG CHUNG ROAD,響鐘路,响钟路,ROSEVILLE VILLAS,慧苑,慧苑,22.3522917,114.2513563,A,120,H,15,4.00
28030,28030B,NEW TERRITORIES,新界,新界,SAI KUNG,西貢,西贡,PAK SHA WAN,白沙灣,白沙湾,HEUNG CHUNG ROAD,響鐘路,响钟路,ROSEVILLE VILLAS,慧苑,慧苑,22.3523076,114.2513784,A,120,H,15,4.00
28031,28031A,NEW TERRITORIES,新界,新界,SAI KUNG,西貢,西贡,PAK SHA WAN,白沙灣,白沙湾,HEUNG CHUNG ROAD,響鐘路,响钟路,ROSEVILLE VILLAS,慧苑,慧苑,22.3523227,114.2514006,A,120,H,15,4.00
28031,28031B,NEW TERRITORIES,新界,新界,SAI KUNG,西貢,西贡,PAK SHA WAN,白沙灣,白沙湾,HEUNG CHUNG ROAD,響鐘路,响钟路,ROSEVILLE VILLAS,慧苑,慧苑,22.3523379,114.2514254,A,120,H,15,4.00
28032,28032A,NEW TERRITORIES,新界,新界,SAI KUNG,西貢,西贡,PAK SHA WAN,白沙灣,白沙湾,HEUNG CHUNG ROAD,響鐘路,响钟路,ROSEVILLE VILLAS,慧苑,慧苑,22.3523556,114.2514502,A,120,H,15,4.00
28032,28032B,NEW TERRITORIES,新界,新界,SAI KUNG,西貢,西贡,PAK SHA WAN,白沙灣,白沙湾,HEUNG CHUNG ROAD,響鐘路,响钟路,ROSEVILLE VILLAS,慧苑,慧苑,22.3523702,114.2514716,A,120,H,15,4.00
28033,28033A,NEW TERRITORIES,新界,新界,SAI KUNG,西貢,西贡,PAK SHA WAN,白沙灣,白沙湾,HEUNG CHUNG ROAD,響鐘路,响钟路,ROSEVILLE VILLAS,慧苑,慧苑,22.3523842,114.2514931,A,120,H,15,4.00
28033,28033B,NEW TERRITORIES,新界,新界,SAI KUNG,西貢,西贡,PAK SHA WAN,白沙灣,白沙湾,HEUNG CHUNG ROAD,響鐘路,响钟路,ROSEVILLE VILLAS,慧苑,慧苑,22.3524024,114.2515159,A,120,H,15,4.00
28034,28034A,NEW TERRITORIES,新界,新界,SAI KUNG,西貢,西贡,PAK SHA WAN,白沙灣,白沙湾,HEUNG CHUNG ROAD,響鐘路,响钟路,ROSEVILLE VILLAS,慧苑,慧苑,22.352417,114.2515414,A,120,H,15,4.00
28034,28034B,NEW TERRITORIES,新界,新界,SAI KUNG,西貢,西贡,PAK SHA WAN,白沙灣,白沙湾,HEUNG CHUNG ROAD,響鐘路,响钟路,ROSEVILLE VILLAS,慧苑,慧苑,22.3524334,114.2515648,A,120,H,15,4.00
28035,28035A,NEW TERRITORIES,新界,新界,SAI KUNG,西貢,西贡,PAK SHA WAN,白沙灣,白沙湾,HEUNG CHUNG ROAD,響鐘路,响钟路,ROSEVILLE VILLAS,慧苑,慧苑,22.3524496,114.2515857,A,120,H,15,4.00
28035,28035B,NEW TERRITORIES,新界,新界,SAI KUNG,西貢,西贡,PAK SHA WAN,白沙灣,白沙湾,HEUNG CHUNG ROAD,響鐘路,响钟路,ROSEVILLE VILLAS,慧苑,慧苑,22.3524666,114.2516084,A,120,H,15,4.00
28036,28036A,NEW TERRITORIES,新界,新界,SAI KUNG,西貢,西贡,SAI KUNG ISLANDS,西貢離島,西贡离岛,YAN YEE ROAD,仁義路,仁义路,TSO WO ROAD,早禾路,早禾路,22.3925946,114.2971906,A,120,H,15,4.00
28036,28036B,NEW TERRITORIES,新界,新界,SAI KUNG,西貢,西贡,SAI KUNG ISLANDS,西貢離島,西贡离岛,YAN YEE ROAD,仁義路,仁义路,TSO WO ROAD,早禾路,早禾路,22.3925675,114.2971803,A,120,H,15,4.00
28037,28037A,NEW TERRITORIES,新界,新界,SAI KUNG,西貢,西贡,SAI KUNG ISLANDS,西貢離島,西贡离岛,YAN YEE ROAD,仁義路,仁义路,TSO WO ROAD,早禾路,早禾路,22.3924809,114.2971492,A,120,H,15,4.00
28037,28037B,NEW TERRITORIES,新界,新界,SAI KUNG,西貢,西贡,SAI KUNG ISLANDS,西貢離島,西贡离岛,YAN YEE ROAD,仁義路,仁义路,TSO WO ROAD,早禾路,早禾路,22.3924612,114.2971414,A,120,H,15,4.00
28042,28042B,NEW TERRITORIES,新界,新界,SAI KUNG,西貢,西贡,SAI KUNG CENTRAL,西貢市中心,西贡市中心,MAN NIN STREET,萬年街,万年街,MAN NIN STREET CAR PARK,萬年街停車場,万年街停车场,22.38142029941461,114.2724425373423,A,120,H,15,4.00
28043,28043A,NEW TERRITORIES,新界,新界,SAI KUNG,西貢,西贡,SAI KUNG CENTRAL,西貢市中心,西贡市中心,MAN NIN STREET,萬年街,万年街,MAN NIN STREET CAR PARK,萬年街停車場,万年街停车场,22.38140559403112,114.2724610253303,A,120,H,15,4.00
28043,28043B,NEW TERRITORIES,新界,新界,SAI KUNG,西貢,西贡,SAI KUNG CENTRAL,西貢市中心,西贡市中心,MAN NIN STREET,萬年街,万年街,MAN NIN STREET CAR PARK,萬年街停車場,万年街停车场,22.38139088841762,114.2724798988113,A,120,H,15,4.00
28044,28044A,NEW TERRITORIES,新界,新界,SAI KUNG,西貢,西贡,SAI KUNG CENTRAL,西貢市中心,西贡市中心,MAN NIN STREET,萬年街,万年街,MAN NIN STREET CAR PARK,萬年街停車場,万年街停车场,22.3813746,114.2724999,A,120,H,15,4.00
28044,28044B,NEW TERRITORIES,新界,新界,SAI KUNG,西貢,西贡,SAI KUNG CENTRAL,西貢市中心,西贡市中心,MAN NIN STREET,萬年街,万年街,MAN NIN STREET CAR PARK,萬年街停車場,万年街停车场,22.38135932587939,114.2725195708043,A,120,H,15,4.00
28045,28045A,NEW TERRITORIES,新界,新界,SAI KUNG,西貢,西贡,SAI KUNG CENTRAL,西貢市中心,西贡市中心,MAN NIN STREET,萬年街,万年街,MAN NIN STREET CAR PARK,萬年街停車場,万年街停车场,22.3813435,114.2725391,A,120,H,15,4.00
28045,28045B,NEW TERRITORIES,新界,新界,SAI KUNG,西貢,西贡,SAI KUNG CENTRAL,西貢市中心,西贡市中心,MAN NIN STREET,萬年街,万年街,MAN NIN STREET CAR PARK,萬年街停車場,万年街停车场,22.38132812298256,114.272557316512,A,120,H,15,4.00
28046,28046A,NEW TERRITORIES,新界,新界,SAI KUNG,西貢,西贡,SAI KUNG CENTRAL,西貢市中心,西贡市中心,MAN NIN STREET,萬年街,万年街,MAN NIN STREET CAR PARK,萬年街停車場,万年街停车场,22.3813130593026,114.2725754187337,A,120,H,15,4.00
28046,28046B,NEW TERRITORIES,新界,新界,SAI KUNG,西貢,西贡,SAI KUNG CENTRAL,西貢市中心,西贡市中心,MAN NIN STREET,萬年街,万年街,MAN NIN STREET CAR PARK,萬年街停車場,万年街停车场,22.38130014646076,114.2725939079202,A,120,H,15,4.00
28047,28047A,NEW TERRITORIES,新界,新界,SAI KUNG,西貢,西贡,SAI KUNG CENTRAL,西貢市中心,西贡市中心,MAN NIN STREET,萬年街,万年街,MAN NIN STREET CAR PARK,萬年街停車場,万年街停车场,22.381287,114.2726122,A,120,H,15,4.00
28048,28048A,NEW TERRITORIES,新界,新界,SAI KUNG,西貢,西贡,SAI KUNG CENTRAL,西貢市中心,西贡市中心,MAN NIN STREET,萬年街,万年街,YI CHUN STREET,宜春街,宜春街,22.3807743,114.2729301,A,120,H,15,4.00
28048,28048B,NEW TERRITORIES,新界,新界,SAI KUNG,西貢,西贡,SAI KUNG CENTRAL,西貢市中心,西贡市中心,MAN NIN STREET,萬年街,万年街,YI CHUN STREET,宜春街,宜春街,22.3807597332146,114.2729487521514,A,120,H,15,4.00
28049,28049A,NEW TERRITORIES,新界,新界,SAI KUNG,西貢,西贡,SAI KUNG CENTRAL,西貢市中心,西贡市中心,MAN NIN STREET,萬年街,万年街,YI CHUN STREET,宜春街,宜春街,22.380745,114.272967,A,120,H,15,4.00
28049,28049B,NEW TERRITORIES,新界,新界,SAI KUNG,西貢,西贡,SAI KUNG CENTRAL,西貢市中心,西贡市中心,MAN NIN STREET,萬年街,万年街,YI CHUN STREET,宜春街,宜春街,22.3807305,114.2729857,A,120,H,15,4.00
28050,28050A,NEW TERRITORIES,新界,新界,SAI KUNG,西貢,西贡,SAI KUNG CENTRAL,西貢市中心,西贡市中心,MAN NIN STREET,萬年街,万年街,YI CHUN STREET,宜春街,宜春街,22.38071542261983,114.2730043942167,A,120,H,15,4.00
28050,28050B,NEW TERRITORIES,新界,新界,SAI KUNG,西貢,西贡,SAI KUNG CENTRAL,西貢市中心,西贡市中心,MAN NIN STREET,萬年街,万年街,YI CHUN STREET,宜春街,宜春街,22.38070011994904,114.2730233953119,A,120,H,15,4.00
28051,28051A,NEW TERRITORIES,新界,新界,SAI KUNG,西貢,西贡,SAI KUNG CENTRAL,西貢市中心,西贡市中心,MAN NIN STREET,萬年街,万年街,YI CHUN STREET,宜春街,宜春街,22.38060061627539,114.2730386030006,A,120,H,15,4.00
28051,28051B,NEW TERRITORIES,新界,新界,SAI KUNG,西貢,西贡,SAI KUNG CENTRAL,西貢市中心,西贡市中心,MAN NIN STREET,萬年街,万年街,YI CHUN STREET,宜春街,宜春街,22.3805834227695,114.273022405252,A,120,H,15,4.00
28052,28052A,NEW TERRITORIES,新界,新界,SAI KUNG,西貢,西贡,SAI KUNG CENTRAL,西貢市中心,西贡市中心,MAN NIN STREET,萬年街,万年街,YI CHUN STREET,宜春街,宜春街,22.3805654,114.2730047,A,120,H,15,4.00
28052,28052B,NEW TERRITORIES,新界,新界,SAI KUNG,西貢,西贡,SAI KUNG CENTRAL,西貢市中心,西贡市中心,MAN NIN STREET,萬年街,万年街,YI CHUN STREET,宜春街,宜春街,22.38054760262286,114.272988467774,A,120,H,15,4.00
28053,28053A,NEW TERRITORIES,新界,新界,SAI KUNG,西貢,西贡,SAI KUNG CENTRAL,西貢市中心,西贡市中心,MAN NIN STREET,萬年街,万年街,YI CHUN STREET,宜春街,宜春街,22.38052897688543,114.2729707270749,A,120,H,15,4.00
28053,28053B,NEW TERRITORIES,新界,新界,SAI KUNG,西貢,西贡,SAI KUNG CENTRAL,西貢市中心,西贡市中心,MAN NIN STREET,萬年街,万年街,YI CHUN STREET,宜春街,宜春街,22.38051321468297,114.2729576142833,A,120,H,15,4.00
28054,28054A,NEW TERRITORIES,新界,新界,SAI KUNG,西貢,西贡,SAI KUNG CENTRAL,西貢市中心,西贡市中心,MAN NIN STREET,萬年街,万年街,YI CHUN STREET,宜春街,宜春街,22.38049458848407,114.2729406445816,A,120,H,15,4.00
28054,28054B,NEW TERRITORIES,新界,新界,SAI KUNG,西貢,西贡,SAI KUNG CENTRAL,西貢市中心,西贡市中心,MAN NIN STREET,萬年街,万年街,YI CHUN STREET,宜春街,宜春街,22.3804757,114.272923,A,120,H,15,4.00
28055,28055A,NEW TERRITORIES,新界,新界,SAI KUNG,西貢,西贡,SAI KUNG CENTRAL,西貢市中心,西贡市中心,MAN NIN STREET,萬年街,万年街,YI CHUN STREET,宜春街,宜春街,22.3804558,114.2729054,A,120,H,15,4.00
28055,28055B,NEW TERRITORIES,新界,新界,SAI KUNG,西貢,西贡,SAI KUNG CENTRAL,西貢市中心,西贡市中心,MAN NIN STREET,萬年街,万年街,YI CHUN STREET,宜春街,宜春街,22.3804365588191,114.2728881939915,A,120,H,15,4.00
28056,28056B,NEW TERRITORIES,新界,新界,SAI KUNG,西貢,西贡,SAI KUNG CENTRAL,西貢市中心,西贡市中心,MAN NIN STREET,萬年街,万年街,YI CHUN STREET,宜春街,宜春街,22.38040288743679,114.272856570053,A,120,H,15,4.00
28057,28057A,NEW TERRITORIES,新界,新界,SAI KUNG,西貢,西贡,SAI KUNG CENTRAL,西貢市中心,西贡市中心,MAN NIN STREET,萬年街,万年街,YI CHUN STREET,宜春街,宜春街,22.38038641001995,114.2728419148181,A,120,H,15,4.00
28057,28057B,NEW TERRITORIES,新界,新界,SAI KUNG,西貢,西贡,SAI KUNG CENTRAL,西貢市中心,西贡市中心,MAN NIN STREET,萬年街,万年街,YI CHUN STREET,宜春街,宜春街,22.3803686,114.2728256,A,120,H,15,4.00
28058,28058A,NEW TERRITORIES,新界,新界,SAI KUNG,西貢,西贡,SAI KUNG CENTRAL,西貢市中心,西贡市中心,MAN NIN STREET,萬年街,万年街,YI CHUN STREET,宜春街,宜春街,22.3803501,114.27281,A,120,H,15,4.00
28058,28058B,NEW TERRITORIES,新界,新界,SAI KUNG,西貢,西贡,SAI KUNG CENTRAL,西貢市中心,西贡市中心,MAN NIN STREET,萬年街,万年街,YI CHUN STREET,宜春街,宜春街,22.3803322,114.2727938,A,120,H,15,4.00
28059,28059A,NEW TERRITORIES,新界,新界,SAI KUNG,西貢,西贡,SAI KUNG CENTRAL,西貢市中心,西贡市中心,MAN NIN STREET,萬年街,万年街,YI CHUN STREET,宜春街,宜春街,22.3803141,114.2727767,A,120,H,15,4.00
28059,28059B,NEW TERRITORIES,新界,新界,SAI KUNG,西貢,西贡,SAI KUNG CENTRAL,西貢市中心,西贡市中心,MAN NIN STREET,萬年街,万年街,YI CHUN STREET,宜春街,宜春街,22.3802962,114.2727606,A,120,H,15,4.00
28060,28060A,NEW TERRITORIES,新界,新界,SAI KUNG,西貢,西贡,SAI KUNG CENTRAL,西貢市中心,西贡市中心,MAN NIN STREET,萬年街,万年街,YI CHUN STREET,宜春街,宜春街,22.38027823285371,114.2727424142203,A,120,H,15,4.00
28060,28060B,NEW TERRITORIES,新界,新界,SAI KUNG,西貢,西贡,SAI KUNG CENTRAL,西貢市中心,西贡市中心,MAN NIN STREET,萬年街,万年街,YI CHUN STREET,宜春街,宜春街,22.38025888779171,114.2727269860591,A,120,H,15,4.00
