label,query,subcategory,exact_name,name_contains,district,aliases_en,aliases_zh,append_to,limit,enabled
Wi-Fi.HK 熱點位置: 麥當勞 - 新翠邨,Wi-Fi.HK 熱點位置: 麥當勞 - 新翠邨,housingEstate,Wi-Fi.HK 熱點位置: 麥當勞 - 新翠邨,,,,,,1,true
十八鄉大圍村公所 (別稱),十八鄉大圍村公所 (別稱),housingEstate,十八鄉大圍村公所 (別稱),,,,,,1,true
富軒苑,富軒苑,housingEstate,富軒苑,,,,,,1,true
美威花園,美威花園,housingEstate,美威花園,,,,,,1,true
Wi-Fi.HK 熱點位置: 深井(荃灣)村公所,Wi-Fi.HK 熱點位置: 深井(荃灣)村公所,housingEstate,Wi-Fi.HK 熱點位置: 深井(荃灣)村公所,,,,,,1,true
Wi-Fi.HK 熱點位置: 汀九(荃灣)村公所,Wi-Fi.HK 熱點位置: 汀九(荃灣)村公所,housingEstate,Wi-Fi.HK 熱點位置: 汀九(荃灣)村公所,,,,,,1,true
Wi-Fi.HK 熱點位置: 河背村(荃灣)村公所,Wi-Fi.HK 熱點位置: 河背村(荃灣)村公所,housingEstate,Wi-Fi.HK 熱點位置: 河背村(荃灣)村公所,,,,,,1,true
Wi-Fi.HK 熱點位置: 排棉角(荃灣)村公所,Wi-Fi.HK 熱點位置: 排棉角(荃灣)村公所,housingEstate,Wi-Fi.HK 熱點位置: 排棉角(荃灣)村公所,,,,,,1,true
Wi-Fi.HK 熱點位置: 青龍頭(荃灣)村公所,Wi-Fi.HK 熱點位置: 青龍頭(荃灣)村公所,housingEstate,Wi-Fi.HK 熱點位置: 青龍頭(荃灣)村公所,,,,,,1,true
Wi-Fi.HK 熱點位置: 和宜合(荃灣)村公所,Wi-Fi.HK 熱點位置: 和宜合(荃灣)村公所,housingEstate,Wi-Fi.HK 熱點位置: 和宜合(荃灣)村公所,,,,,,1,true
Wi-Fi.HK 熱點位置: 海壩村(荃灣)村公所,Wi-Fi.HK 熱點位置: 海壩村(荃灣)村公所,housingEstate,Wi-Fi.HK 熱點位置: 海壩村(荃灣)村公所,,,,,,1,true
Wi-Fi.HK 熱點位置: 木棉下村(荃灣)村公所,Wi-Fi.HK 熱點位置: 木棉下村(荃灣)村公所,housingEstate,Wi-Fi.HK 熱點位置: 木棉下村(荃灣)村公所,,,,,,1,true
Wi-Fi.HK 熱點位置: 石碧新村(荃灣)村公所,Wi-Fi.HK 熱點位置: 石碧新村(荃灣)村公所,housingEstate,Wi-Fi.HK 熱點位置: 石碧新村(荃灣)村公所,,,,,,1,true
海睛軒,海睛軒,housingEstate,海睛軒,,,,,,1,true
香港明愛全樂軒,香港明愛全樂軒,housingEstate,香港明愛全樂軒,,,,,,1,true
大窩口邨富國樓,大窩口邨富國樓,housingEstate,大窩口邨富國樓,,,,,,1,true
大窩口邨富碧樓,大窩口邨富碧樓,housingEstate,大窩口邨富碧樓,,,,,,1,true
大窩口邨富平樓,大窩口邨富平樓,housingEstate,大窩口邨富平樓,,,,,,1,true
大窩口邨 - 富貴樓,大窩口邨 - 富貴樓,housingEstate,大窩口邨 - 富貴樓,,,,,,1,true
葵涌花園,葵涌花園,housingEstate,葵涌花園,,,,,,1,true
