label,query,subcategory,exact_name,name_contains,district,aliases_en,aliases_zh,append_to,limit,enabled
葵涌邨(流動圖書館十),葵涌邨(流動圖書館十),housingEstate,葵涌邨(流動圖書館十),,,,,,1,true
天悅邨(流動圖書館十),天悅邨(流動圖書館十),housingEstate,天悅邨(流動圖書館十),,,,,,1,true
天瑞邨(流動圖書館十),天瑞邨(流動圖書館十),housingEstate,天瑞邨(流動圖書館十),,,,,,1,true
天瑞邨第10座 (前稱),天瑞邨第10座 (前稱),housingEstate,天瑞邨第10座 (前稱),,,,,,1,true
黃埔新邨X座 (別稱),黃埔新邨X座 (別稱),housingEstate,黃埔新邨X座 (別稱),,,,,,1,true
健明邨E座 (別稱),健明邨E座 (別稱),housingEstate,健明邨E座 (別稱),,,,,,1,true
愛賓花園,愛賓花園,housingEstate,愛賓花園,,,,,,1,true
麗城花園,麗城花園,housingEstate,麗城花園,,,,,,1,true
卜公花園,卜公花園,housingEstate,卜公花園,,,,,,1,true
劍橋花園,劍橋花園,housingEstate,劍橋花園,,,,,,1,true
建康花園,建康花園,housingEstate,建康花園,,,,,,1,true
歡泰花園,歡泰花園,housingEstate,歡泰花園,,,,,,1,true
雲疊花園,雲疊花園,housingEstate,雲疊花園,,,,,,1,true
嘉麗花園,嘉麗花園,housingEstate,嘉麗花園,,,,,,1,true
嘉威花園,嘉威花園,housingEstate,嘉威花園,,,,,,1,true
名人花園,名人花園,housingEstate,名人花園,,,,,,1,true
詩禮花園,詩禮花園,housingEstate,詩禮花園,,,,,,1,true
長盛豪苑,長盛豪苑,housingEstate,長盛豪苑,,,,,,1,true
遮打花園,遮打花園,housingEstate,遮打花園,,,,,,1,true
時樂花園,時樂花園,housingEstate,時樂花園,,,,,,1,true
新峰花園,新峰花園,housingEstate,新峰花園,,,,,,1,true
嘉美花園,嘉美花園,housingEstate,嘉美花園,,,,,,1,true
康樂花園,康樂花園,housingEstate,康樂花園,,,,,,1,true
龍柏花園,龍柏花園,housingEstate,龍柏花園,,,,,,1,true
東美花園,東美花園,housingEstate,東美花園,,,,,,1,true
下水水花園,下水水花園,housingEstate,下水水花園,,,,,,1,true
雅麗花園,雅麗花園,housingEstate,雅麗花園,,,,,,1,true
百美花園,百美花園,housingEstate,百美花園,,,,,,1,true
飛鵝花園,飛鵝花園,housingEstate,飛鵝花園,,,,,,1,true
松盛花園,松盛花園,housingEstate,松盛花園,,,,,,1,true
住得好長洲花園渡假屋,住得好長洲花園渡假屋,housingEstate,住得好長洲花園渡假屋,,,,,,1,true
又一村花園,又一村花園,housingEstate,又一村花園,,,,,,1,true
翠海花園1A,翠海花園1A,housingEstate,翠海花園1A,,,,,,1,true
翠海花園1B,翠海花園1B,housingEstate,翠海花園1B,,,,,,1,true
綠怡花園1A,綠怡花園1A,housingEstate,綠怡花園1A,,,,,,1,true
綠怡花園1B,綠怡花園1B,housingEstate,綠怡花園1B,,,,,,1,true
Marina Garden H1,Marina Garden H1,housingEstate,Marina Garden H1,,,,,,1,true
湖景花園1,湖景花園1,housingEstate,湖景花園1,,,,,,1,true
淘大花園I座,淘大花園I座,housingEstate,淘大花園I座,,,,,,1,true
雅樂花園A1座,雅樂花園A1座,housingEstate,雅樂花園A1座,,,,,,1,true
雅樂花園B1座,雅樂花園B1座,housingEstate,雅樂花園B1座,,,,,,1,true
寶雅花園第一座,寶雅花園第一座,housingEstate,寶雅花園第一座,,,,,,1,true
碧麗花園第一座,碧麗花園第一座,housingEstate,碧麗花園第一座,,,,,,1,true
泓景臺第一座,泓景臺第一座,housingEstate,泓景臺第一座,,,,,,1,true
BARBECUE GARDENS House 1,BARBECUE GARDENS House 1,housingEstate,BARBECUE GARDENS House 1,,,,,,1,true
紫翠花園第1座,紫翠花園第1座,housingEstate,紫翠花園第1座,,,,,,1,true
寶盈花園第一座,寶盈花園第一座,housingEstate,寶盈花園第一座,,,,,,1,true
碧麗花園第1座,碧麗花園第1座,housingEstate,碧麗花園第1座,,,,,,1,true
斌善軒1座,斌善軒1座,housingEstate,斌善軒1座,,,,,,1,true
富康花園第一座,富康花園第一座,housingEstate,富康花園第一座,,,,,,1,true
碧荔花園1號屋,碧荔花園1號屋,housingEstate,碧荔花園1號屋,,,,,,1,true
寶怡花園第一座,寶怡花園第一座,housingEstate,寶怡花園第一座,,,,,,1,true
偉景花園第一座,偉景花園第一座,housingEstate,偉景花園第一座,,,,,,1,true
栢寧頓花園1座,栢寧頓花園1座,housingEstate,栢寧頓花園1座,,,,,,1,true
歡泰花園1座,歡泰花園1座,housingEstate,歡泰花園1座,,,,,,1,true
嘉文花園第一座,嘉文花園第一座,housingEstate,嘉文花園第一座,,,,,,1,true
富怡花園第1座,富怡花園第1座,housingEstate,富怡花園第1座,,,,,,1,true
富安花園第1座,富安花園第1座,housingEstate,富安花園第1座,,,,,,1,true
城市花園第1座,城市花園第1座,housingEstate,城市花園第1座,,,,,,1,true
高樂花園第一座,高樂花園第一座,housingEstate,高樂花園第一座,,,,,,1,true
樂年花園1座,樂年花園1座,housingEstate,樂年花園1座,,,,,,1,true
天龍花園I座,天龍花園I座,housingEstate,天龍花園I座,,,,,,1,true
海裕苑第1座,海裕苑第1座,housingEstate,海裕苑第1座,,,,,,1,true
怡翠花園第一座,怡翠花園第一座,housingEstate,怡翠花園第一座,,,,,,1,true
怡景花園第一座,怡景花園第一座,housingEstate,怡景花園第一座,,,,,,1,true
怡樂花園第一座,怡樂花園第一座,housingEstate,怡樂花園第一座,,,,,,1,true
雅麗苑第一座,雅麗苑第一座,housingEstate,雅麗苑第一座,,,,,,1,true
歐意花園A1座,歐意花園A1座,housingEstate,歐意花園A1座,,,,,,1,true
歐意花園B1座,歐意花園B1座,housingEstate,歐意花園B1座,,,,,,1,true
松栢花園1座,松栢花園1座,housingEstate,松栢花園1座,,,,,,1,true
松柏花園I座,松柏花園I座,housingEstate,松柏花園I座,,,,,,1,true
欣景花園第1座,欣景花園第1座,housingEstate,欣景花園第1座,,,,,,1,true
富安居A1座,富安居A1座,housingEstate,富安居A1座,,,,,,1,true
富澤花園1座,富澤花園1座,housingEstate,富澤花園1座,,,,,,1,true
翠海花園5A,翠海花園5A,housingEstate,翠海花園5A,,,,,,1,true
翠海花園5B,翠海花園5B,housingEstate,翠海花園5B,,,,,,1,true
綠怡花園5A,綠怡花園5A,housingEstate,綠怡花園5A,,,,,,1,true
綠怡花園5B,綠怡花園5B,housingEstate,綠怡花園5B,,,,,,1,true
Marina Garden H5,Marina Garden H5,housingEstate,Marina Garden H5,,,,,,1,true
雅樂花園A5座,雅樂花園A5座,housingEstate,雅樂花園A5座,,,,,,1,true
雅樂花園B5座,雅樂花園B5座,housingEstate,雅樂花園B5座,,,,,,1,true
寶雅花園第五座,寶雅花園第五座,housingEstate,寶雅花園第五座,,,,,,1,true
泓景臺第五座,泓景臺第五座,housingEstate,泓景臺第五座,,,,,,1,true
紫翠花園第5座,紫翠花園第5座,housingEstate,紫翠花園第5座,,,,,,1,true
寶盈花園第五座,寶盈花園第五座,housingEstate,寶盈花園第五座,,,,,,1,true
碧麗花園第5座,碧麗花園第5座,housingEstate,碧麗花園第5座,,,,,,1,true
斌善軒5座,斌善軒5座,housingEstate,斌善軒5座,,,,,,1,true
富康花園第五座,富康花園第五座,housingEstate,富康花園第五座,,,,,,1,true
碧荔花園5號屋,碧荔花園5號屋,housingEstate,碧荔花園5號屋,,,,,,1,true
偉景花園第五座,偉景花園第五座,housingEstate,偉景花園第五座,,,,,,1,true
栢寧頓花園5座,栢寧頓花園5座,housingEstate,栢寧頓花園5座,,,,,,1,true
歡泰花園5座,歡泰花園5座,housingEstate,歡泰花園5座,,,,,,1,true
富怡花園第5座,富怡花園第5座,housingEstate,富怡花園第5座,,,,,,1,true
富安花園第5座,富安花園第5座,housingEstate,富安花園第5座,,,,,,1,true
城市花園第5座,城市花園第5座,housingEstate,城市花園第5座,,,,,,1,true
樂年花園5座,樂年花園5座,housingEstate,樂年花園5座,,,,,,1,true
海裕苑第5座,海裕苑第5座,housingEstate,海裕苑第5座,,,,,,1,true
雅麗苑第五座,雅麗苑第五座,housingEstate,雅麗苑第五座,,,,,,1,true
歐意花園A5座,歐意花園A5座,housingEstate,歐意花園A5座,,,,,,1,true
歐意花園B5座,歐意花園B5座,housingEstate,歐意花園B5座,,,,,,1,true
松栢花園5座,松栢花園5座,housingEstate,松栢花園5座,,,,,,1,true
富安居A5座,富安居A5座,housingEstate,富安居A5座,,,,,,1,true
富澤花園5座,富澤花園5座,housingEstate,富澤花園5座,,,,,,1,true
雅景花園A5座,雅景花園A5座,housingEstate,雅景花園A5座,,,,,,1,true
雅景花園B5座,雅景花園B5座,housingEstate,雅景花園B5座,,,,,,1,true
雅景花園C5座,雅景花園C5座,housingEstate,雅景花園C5座,,,,,,1,true
雅景花園D5座,雅景花園D5座,housingEstate,雅景花園D5座,,,,,,1,true
富景花園第5座,富景花園第5座,housingEstate,富景花園第5座,,,,,,1,true
華富花園A5座,華富花園A5座,housingEstate,華富花園A5座,,,,,,1,true
華富花園B5座,華富花園B5座,housingEstate,華富花園B5座,,,,,,1,true
華富花園C5座,華富花園C5座,housingEstate,華富花園C5座,,,,,,1,true
富安花苑第五座,富安花苑第五座,housingEstate,富安花苑第五座,,,,,,1,true
田禾苑5座,田禾苑5座,housingEstate,田禾苑5座,,,,,,1,true
富健花園五座,富健花園五座,housingEstate,富健花園五座,,,,,,1,true
金禧花園第5座,金禧花園第5座,housingEstate,金禧花園第5座,,,,,,1,true
翠怡花園第五座,翠怡花園第五座,housingEstate,翠怡花園第五座,,,,,,1,true
嘉碧苑第5座,嘉碧苑第5座,housingEstate,嘉碧苑第5座,,,,,,1,true
恒福花園5座,恒福花園5座,housingEstate,恒福花園5座,,,,,,1,true
Marina Garden H10,Marina Garden H10,housingEstate,Marina Garden H10,,,,,,1,true
雅樂花園A10座,雅樂花園A10座,housingEstate,雅樂花園A10座,,,,,,1,true
雅樂花園B10座,雅樂花園B10座,housingEstate,雅樂花園B10座,,,,,,1,true
紫翠花園第10座,紫翠花園第10座,housingEstate,紫翠花園第10座,,,,,,1,true
碧麗花園第10A座,碧麗花園第10A座,housingEstate,碧麗花園第10A座,,,,,,1,true
碧麗花園第10B座,碧麗花園第10B座,housingEstate,碧麗花園第10B座,,,,,,1,true
富康花園第十座,富康花園第十座,housingEstate,富康花園第十座,,,,,,1,true
栢寧頓花園10座,栢寧頓花園10座,housingEstate,栢寧頓花園10座,,,,,,1,true
富安花園第10座,富安花園第10座,housingEstate,富安花園第10座,,,,,,1,true
城市花園第10座,城市花園第10座,housingEstate,城市花園第10座,,,,,,1,true
海裕苑第10座,海裕苑第10座,housingEstate,海裕苑第10座,,,,,,1,true
雅麗苑第十座,雅麗苑第十座,housingEstate,雅麗苑第十座,,,,,,1,true
歐意花園A10座,歐意花園A10座,housingEstate,歐意花園A10座,,,,,,1,true
